category;name;rus;eng
talent_descr;dahlia_the_winds_gentle_grace;Когда персонажи под воздействием name{Милости Фавония} name{взрыва стихии} skill{burst:Сияющий молебен} активируют на противнике реакцию cryo{Заморозка}, они наделяют name{Далию} 2 уровнями name{Бенедикции}. Этот эффект может возникнуть один раз в 8 сек.;When characters affected by the name{Favonian Favor} effect of the name{Elemental Burst} skill{burst:Radiant Psalter} trigger cryo{Frozen} reactions on opponents, they will grant name{Dahlia} 2 name{Benison} stacks. This effect can trigger once every 8s.
talent_name;dahlia_prayer_of_well_wrought_joy;Молитва искушённой радости;Prayer of Well-Wrought Joy
talent_descr;dahlia_prayer_of_well_wrought_joy;Когда активный персонаж вашего отряда находится под воздействием name{Милости Фавония} name{взрыва стихии} skill{burst:Сияющий молебен}, его name{скорость атаки} возрастает пропорционально name{макс. HP} name{Далии}: каждая 1000 ед. name{макс. HP} повышает name{скорость атаки} на %{text_percent}. Максимальное увеличение скорости атаки, которое можно получить таким способом, составляет %{text_percent_max}.;"When your active party member is affected by the name{Favonian Favor} effect of the name{Elemental Burst} skill{""Radiant Psalter,""} their name{ATK SPD} will increase based on name{Dahlia}'s name{Max HP}: Every 1,000 name{Max HP} will cause an increase of %{text_percent}, up to a maximum of %{text_percent_max}."
talent_name;dahlia_infallible_procession;Непогрешимая процессия;Infallible Procession
talent_descr;dahlia_infallible_procession;Каждый раз, когда name{Далия} получает 1 уровень name{Бенедикции} name{взрыва стихии} skill{burst:Сияющий молебен}, он восстанавливает 2,5 name{ед. энергии}.;Each time name{Dahlia} gains 1 of his name{Elemental Burst} skill{burst:Radiant Psalter}'s name{Benison} stacks, he will regain 2.5 name{Elemental Energy}.
talent_name;dahlia_revelation_of_mercy;Откровение милосердия;Revelation of Mercy
talent_descr;dahlia_revelation_of_mercy;После того как name{Далия} расходует уровни name{Бенедикции} name{взрыва стихии} skill{burst:Сияющий молебен} и призывает name{Щит священной милости}, то name{прочность щита} персонажа под его защитой увеличивается на %{shield} на 12 сек.;After name{Dahlia} consumes his name{Elemental Burst} skill{burst:Radiant Psalter}'s name{Benison} stacks to summon a name{Shield of Sacred Favor}, the character protected by said Shield will gain %{shield} increased name{Shield Strength} for 12s.
talent_name;dahlia_windblume_offertory;Офферторий анемонии;Windblume Offertory
talent_name;dahlia_collect_of_the_assembly;Коллекта собрания;Collect of the Assembly
talent_descr;dahlia_collect_of_the_assembly;Длительность name{Милости Фавония} name{взрыва стихии} skill{burst:Сияющий молебен} увеличивается на 3 сек.;The name{Favonian Favor} from name{Dahlia}'s name{Elemental Burst} skill{burst:Radiant Psalter} lasts 3 more seconds.
talent_name;dahlia_let_it_be_subtly_so;Пусть изощрённо будет так;Let It Be Subtly So
talent_name;dahlia_you_shall_go_out_with_joy;Итак вы выйдете с веселием;You Shall Go Out With Joy
talent_descr;dahlia_you_shall_go_out_with_joy;Скорость атаки активного персонажа, находящегося под воздействием name{Милости Фавония} name{взрыва стихии} skill{burst:Сияющий молебен}, увеличивается на %{atk_speed}.<br>Кроме того, когда активный персонаж под воздействием name{Милости Фавония} оказывается повержен, то мгновенно:<br>· Этот персонаж воскресает.<br>· Его name{HP} восстанавливается до 100%.<br>Этот эффект может возникнуть раз в 15 минут.;The current active character affected by the name{Elemental Burst} skill{burst:Radiant Psalter}'s name{Favonian Favor} has their name{ATK SPD} increased by %{atk_speed}.<br>Additionally, when an active character affected by name{Favonian Favor} falls, immediately:<br>· Revive them.<br>· Restore their name{HP} to 100%.<br>This effect can trigger once every 15 minutes.
